match_id, batter                       , bowler                , batter_team_id, bowler_team_id, wicket_kind          , fielder,
2174, G Gambhir                    , DL Maddy              ,47,64, caught               , ['SCJ Broad'],
2174, RV Uthappa                   , CT Tremlett           ,47,64, bowled               , ,
2174, Yuvraj Singh                 , A Flintoff            ,47,64, caught               , ['PD Collingwood'],
2174, DL Maddy                     , IK Pathan             ,64,47, caught               , ['G Gambhir'],
2174, VS Solanki                   , IK Pathan             ,64,47, caught               , ['RG Sharma'],
2174, KP Pietersen                 , Harbhajan Singh       ,64,47, caught and bowled    , ,
2174, OA Shah                      , RP Singh              ,64,47, caught               , ['Joginder Sharma'],
2174, PD Collingwood               , RP Singh              ,64,47, bowled               , ,
2174, LJ Wright                    , IK Pathan             ,64,47, caught               , ['Harbhajan Singh'],
2175, ST Jayasuriya                , B Lee                 ,4,14, lbw                  , ,
2175, WU Tharanga                  , NW Bracken            ,4,14, caught               , ['B Lee'],
2175, DPMD Jayawardene             , B Lee                 ,4,14, caught               , ['SR Clark'],
2175, LPC Silva                    , SR Clark              ,4,14, caught               , ['B Lee'],
2175, TM Dilshan                   , SR Clark              ,4,14, caught               , ['AC Gilchrist'],
2175, KC Sangakkara                , SR Clark              ,4,14, caught               , ['MJ Clarke'],
2175, MF Maharoof                  , SR Clark              ,4,14, caught               , ['MJ Clarke'],
2175, J Mubarak                    , SR Watson             ,4,14, caught               , ['A Symonds'],
2175, WPUJC Vaas                   , A Symonds             ,4,14, caught               , ['B Lee'],
2175, CRD Fernando                 , NW Bracken            ,4,14, caught and bowled    , ,
2176, Tamim Iqbal                  , Mohammad Asif         ,66,80, run out              , ['Mohammad Hafeez'],
2176, Aftab Ahmed                  , Mohammad Hafeez       ,66,80, stumped              , ['Kamran Akmal'],
2176, Mohammad Ashraful            , Shahid Afridi         ,66,80, lbw                  , ,
2176, Shakib Al Hasan              , Mohammad Hafeez       ,66,80, caught and bowled    , ,
2176, Junaid Siddique              , Shoaib Malik          ,66,80, caught               , ['Misbah-ul-Haq'],
2176, Nadif Chowdhury              , Shoaib Malik          ,66,80, caught               , ['Kamran Akmal'],
2176, Mahmudullah                  , Umar Gul              ,66,80, run out              , ['Umar Gul'],
2176, Mashrafe Mortaza             , Mohammad Asif         ,66,80, bowled               , ,
2176, Abdur Razzak                 , Mohammad Asif         ,66,80, run out              , ['Mohammad Asif'],
2176, Syed Rasel                   , Umar Gul              ,66,80, bowled               , ,
2176, Mohammad Hafeez              , Syed Rasel            ,80,66, caught               , ['Tamim Iqbal'],
2176, Shahid Afridi                , Abdur Razzak          ,80,66, caught               , ['Mushfiqur Rahim'],
2176, Younis Khan                  , Abdur Razzak          ,80,66, stumped              , ['Mushfiqur Rahim'],
2176, Shoaib Malik                 , Mahmudullah           ,80,66, caught               , ['Aftab Ahmed'],
2176, Misbah-ul-Haq                , Mashrafe Mortaza      ,80,66, lbw                  , ,
2176, Salman Butt                  , Mahmudullah           ,80,66, run out              ," ""['Shakib Al Hasan'", 'Mushfiqur Rahim'
2177, G Gambhir                    , SM Pollock            ,47,10, caught               , ['GC Smith'],
2177, KD Karthik                   , SM Pollock            ,47,10, caught               , ['JA Morkel'],
2177, V Sehwag                     , M Ntini               ,47,10, caught               , ['MV Boucher'],
2177, RV Uthappa                   , M Morkel              ,47,10, caught               , ['GC Smith'],
2177, MS Dhoni                     , JJ van der Wath       ,47,10, run out              , ['VD Philander'],
2177, HH Gibbs                     , RP Singh              ,10,47, lbw                  , ,
2177, GC Smith                     , RP Singh              ,10,47, caught               , ['KD Karthik'],
2177, AB de Villiers               , S Sreesanth           ,10,47, lbw                  , ,
2177, JM Kemp                      , RP Singh              ,10,47, run out              , ['RG Sharma'],
2177, SM Pollock                   , RP Singh              ,10,47, bowled               , ,
2177, MV Boucher                   , S Sreesanth           ,10,47, bowled               , ,
2177, VD Philander                 , Harbhajan Singh       ,10,47, stumped              , ['KD Karthik'],
2177, JA Morkel                    , RP Singh              ,10,47, bowled               , ,
2177, JJ van der Wath              , Harbhajan Singh       ,10,47, stumped              , ['KD Karthik'],
2178, L Vincent                    , Fawad Alam            ,24,80, caught and bowled    , ,
2178, BB McCullum                  , Shahid Afridi         ,24,80, lbw                  , ,
2178, SB Styris                    , Umar Gul              ,24,80, caught               , ['Sohail Tanvir'],
2178, PG Fulton                    , Umar Gul              ,24,80, caught               , ['Shoaib Malik'],
2178, CD McMillan                  , Fawad Alam            ,24,80, caught               , ['Younis Khan'],
2178, JDP Oram                     , Umar Gul              ,24,80, caught               , ['Kamran Akmal'],
2178, DL Vettori                   , Mohammad Hafeez       ,24,80, run out              ," ""['Shahid Afridi'"," 'Mohammad Hafeez']"""
2178, SE Bond                      , Sohail Tanvir         ,24,80, run out              ," ""['Fawad Alam'"," 'Kamran Akmal']"""
2178, Mohammad Hafeez              , SB Styris             ,80,24, lbw                  , ,
2178, Imran Nazir                  , JS Patel              ,80,24, lbw                  , ,
2178, Younis Khan                  , DL Vettori            ,80,24, caught               , ['BB McCullum'],
2178, Shahid Afridi                , SE Bond               ,80,24, caught               , ['PG Fulton'],
2179, V Sehwag                     , MG Johnson            ,47,14, caught               , ['AC Gilchrist'],
2179, G Gambhir                    , MG Johnson            ,47,14, caught               , ['BJ Hodge'],
2179, RV Uthappa                   , MG Johnson            ,47,14, run out              , ['A Symonds'],
2179, Yuvraj Singh                 , MJ Clarke             ,47,14, caught               , ['MEK Hussey'],
2179, MS Dhoni                     , MG Johnson            ,47,14, run out              , ['AC Gilchrist'],
2179, AC Gilchrist                 , S Sreesanth           ,14,47, bowled               , ,
2179, BJ Hodge                     , IK Pathan             ,14,47, caught               , ['Joginder Sharma'],
2179, ML Hayden                    , S Sreesanth           ,14,47, bowled               , ,
2179, A Symonds                    , IK Pathan             ,14,47, bowled               , ,
2179, MJ Clarke                    , Harbhajan Singh       ,14,47, bowled               , ,
2179, MEK Hussey                   , Joginder Sharma       ,14,47, caught               , ['Yuvraj Singh'],
2179, B Lee                        , Joginder Sharma       ,14,47, bowled               , ,
2180, YK Pathan                    , Mohammad Asif         ,47,80, caught               , ['Shoaib Malik'],
2180, RV Uthappa                   , Sohail Tanvir         ,47,80, caught               , ['Shahid Afridi'],
2180, Yuvraj Singh                 , Umar Gul              ,47,80, caught and bowled    , ,
2180, MS Dhoni                     , Umar Gul              ,47,80, bowled               , ,
2180, G Gambhir                    , Umar Gul              ,47,80, caught               , ['Mohammad Asif'],
2180, Mohammad Hafeez              , RP Singh              ,80,47, caught               , ['RV Uthappa'],
2180, Kamran Akmal                 , RP Singh              ,80,47, bowled               , ,
2180, Imran Nazir                  , S Sreesanth           ,80,47, run out              , ['RV Uthappa'],
2180, Younis Khan                  , Joginder Sharma       ,80,47, caught               , ['YK Pathan'],
2180, Shoaib Malik                 , IK Pathan             ,80,47, caught               , ['RG Sharma'],
2180, Shahid Afridi                , IK Pathan             ,80,47, caught               , ['S Sreesanth'],
2180, Yasir Arafat                 , IK Pathan             ,80,47, bowled               , ,
2180, Sohail Tanvir                , S Sreesanth           ,80,47, bowled               , ,
2180, Umar Gul                     , RP Singh              ,80,47, bowled               , ,
2180, Misbah-ul-Haq                , Joginder Sharma       ,80,47, caught               , ['S Sreesanth'],
2181, AC Gilchrist                 , MR Gillespie          ,14,24, caught               , ['JS Patel'],
2181, MEK Hussey                   , JS Patel              ,14,24, stumped              , ['BB McCullum'],
2181, MJ Clarke                    , DL Vettori            ,14,24, caught               , ['LRPL Taylor'],
2181, AC Voges                     , JS Patel              ,14,24, caught               , ['LRPL Taylor'],
2181, LA Pomersbach                , MR Gillespie          ,14,24, caught               , ['LRPL Taylor'],
2181, AA Noffke                    , MR Gillespie          ,14,24, run out              ," ""['JS Patel'"," 'MR Gillespie']"""
2181, L Vincent                    , B Lee                 ,24,14, caught               , ['AC Gilchrist'],
2181, BB McCullum                  , B Lee                 ,24,14, caught               , ['AC Gilchrist'],
2181, JM How                       , SW Tait               ,24,14, caught               , ['AC Gilchrist'],
