match_id,match_name,match_type,city,venue_id,venue,date,team_1,team_2,toss_winner,toss_decision,winner,result,player_of_match
2179,ICC World Twenty20,T20,,76,Durban,2007-09-22,14,47,47,bat,India,by 15 runs,157
2181,,T20,,238,Perth,2007-12-11,14,24,14,bat,Australia,by 54 runs,3417
2182,,T20,,1,,2008-02-01,14,47,47,bat,Australia,by 9 wickets,3418
2183,,T20,,35,Manchester,2008-06-13,64,24,64,field,England,by 9 wickets,3467
2184,,T20,,239,Mumbai,2007-10-20,47,14,14,bat,India,by 7 wickets,3601
2187,England in New Zealand T20I Series,T20,,8,Auckland,2008-02-05,24,64,24,field,England,by 32 runs,3545
2188,England in New Zealand T20I Series,T20,,240,Christchurch,2008-02-07,24,64,64,bat,England,by 50 runs,323
2189,Twenty20 Quadrangular (in Kenya),T20,,241,Nairobi,2007-09-01,59,66,66,field,Bangladesh,by 5 wickets,3587
2190,Twenty20 Quadrangular (in Kenya),T20,,241,Nairobi,2007-09-02,66,80,66,field,Pakistan,by 30 runs,3564
2191,Twenty20 Quadrangular (in Kenya),T20,,241,Nairobi,2007-09-04,59,80,59,bat,Pakistan,by 8 wickets,3473
2192,West Indies in South Africa T20I Series,T20,,77,Port Elizabeth,2007-12-16,10,28,28,field,West Indies,by 5 wickets,148
2193,,T20,,25,Barbados,2008-06-20,28,14,28,field,West Indies,by 7 wickets,529
2194,,T20,,48,Karachi,2008-04-20,80,66,80,bat,Pakistan,by 102 runs,3565
2195,Australia in England T20I Series,T20,,35,Manchester,2009-08-30,64,14,64,field,,no result,0
2198,Australia in South Africa T20I Series,T20,,40,Centurion,2009-03-29,10,14,14,field,South Africa,by 17 runs,220
2199,South Africa in Australia T20I Series,T20,,1,,2009-01-11,14,10,14,bat,Australia,by 52 runs,192
2200,South Africa in Australia T20I Series,T20,,56,Brisbane,2009-01-13,14,10,10,bat,Australia,by 6 wickets,3419
2201,,T20,,19,,2009-02-15,14,24,14,bat,Australia,by 1 runs,3492
2202,,T20,,26,Trinidad,2009-03-15,28,64,28,field,West Indies,by 6 wickets,3552
2204,ICC World Twenty20,T20,,50,London,2009-06-05,64,62,62,field,Netherlands,by 4 wickets,3685
2205,ICC World Twenty20,T20,,237,London,2009-06-06,24,49,24,field,New Zealand,by 7 wickets,3663
2206,ICC World Twenty20,T20,,237,London,2009-06-06,14,28,14,bat,West Indies,by 7 wickets,139
2207,ICC World Twenty20,T20,,242,Nottingham,2009-06-06,66,47,47,bat,India,by 25 runs,3691
2208,ICC World Twenty20,T20,,237,London,2009-06-07,49,10,49,field,South Africa,by 130 runs,109
2209,ICC World Twenty20,T20,,237,London,2009-06-07,64,80,80,field,England,by 48 runs,3595
2210,ICC World Twenty20,T20,,242,Nottingham,2009-06-08,66,11,11,field,Ireland,by 6 wickets,3695
2211,ICC World Twenty20,T20,,242,Nottingham,2009-06-08,14,4,4,field,Sri Lanka,by 6 wickets,3486
2212,ICC World Twenty20,T20,,50,London,2009-06-09,62,80,80,bat,Pakistan,by 82 runs,266
2213,ICC World Twenty20,T20,,50,London,2009-06-09,24,10,24,field,South Africa,by 1 runs,220
2214,ICC World Twenty20,T20,,242,Nottingham,2009-06-10,47,11,47,field,India,by 8 wickets,3537
2215,ICC World Twenty20,T20,,242,Nottingham,2009-06-10,4,28,28,field,Sri Lanka,by 15 runs,3483
2216,ICC World Twenty20,T20,,242,Nottingham,2009-06-11,11,24,11,field,New Zealand,by 83 runs,3706
2217,ICC World Twenty20,T20,,242,Nottingham,2009-06-11,64,10,64,bat,South Africa,by 7 wickets,3456
2218,ICC World Twenty20,T20,,50,London,2009-06-12,80,4,4,bat,Sri Lanka,by 19 runs,3485
2219,ICC World Twenty20,T20,,50,London,2009-06-12,47,28,47,bat,West Indies,by 7 wickets,172
2220,ICC World Twenty20,T20,,237,London,2009-06-13,10,28,28,field,South Africa,by 20 runs,113
2221,ICC World Twenty20,T20,,237,London,2009-06-13,24,80,24,bat,Pakistan,by 6 wickets,3567
2222,ICC World Twenty20,T20,,50,London,2009-06-14,11,4,4,bat,Sri Lanka,by 9 runs,3484
2223,ICC World Twenty20,T20,,50,London,2009-06-14,64,47,47,field,England,by 3 runs,3546
2224,ICC World Twenty20,T20,,237,London,2009-06-15,64,28,64,bat,West Indies,by 5 wickets,3552
2225,ICC World Twenty20,T20,,237,London,2009-06-15,11,80,80,bat,Pakistan,by 39 runs,266
2226,ICC World Twenty20,T20,,242,Nottingham,2009-06-16,24,4,4,bat,Sri Lanka,by 48 runs,3701
2227,ICC World Twenty20,T20,,242,Nottingham,2009-06-16,47,10,10,bat,South Africa,by 12 runs,109
2228,ICC World Twenty20,T20,,242,Nottingham,2009-06-18,80,10,80,bat,Pakistan,by 7 runs,388
2229,ICC World Twenty20,T20,,237,London,2009-06-19,4,28,28,field,Sri Lanka,by 57 runs,3485
2230,ICC World Twenty20,T20,,50,London,2009-06-21,80,4,4,bat,Pakistan,by 8 wickets,388
2233,T20 Canada,T20,,243,King City,2008-10-11,80,4,80,field,Pakistan,by 3 wickets,179
2234,T20 Canada,T20,,243,King City,2008-10-13,80,4,4,field,Sri Lanka,by 5 wickets,3483
2235,India in New Zealand T20I Series,T20,,21,Wellington,2009-02-27,24,47,24,field,New Zealand,by 5 wickets,3439
2236,West Indies tour of New Zealand,T20,,165,Auckland,2008-12-26,24,28,24,bat,"tie,139",,
2237,West Indies in New Zealand T20I Series,T20,,22,Hamilton,2008-12-28,24,28,24,bat,New Zealand,by 36 runs,3629
2238,India in New Zealand T20I Series,T20,,244,Christchurch,2009-02-25,24,47,24,field,New Zealand,by 7 wickets,3439
2239,,T20,,27,Colombo,2009-02-10,4,47,4,bat,India,by 3 wickets,3611
2241,England in South Africa T20I Series,T20,,40,Centurion,2009-11-15,10,64,10,bat,South Africa,by 84 runs,3513
2242,,T20,,17,,2009-05-07,14,80,80,field,Pakistan,by 7 wickets,388
2243,,T20,,57,St Kitts,2009-08-02,28,66,66,bat,West Indies,by 5 wickets,318
2244,,T20,,27,Colombo,2009-08-12,4,80,80,bat,Pakistan,by 52 runs,388
2245,New Zealand in Sri Lanka T20I Series,T20,,27,Colombo,2009-09-02,4,24,24,bat,New Zealand,by 3 runs,3561
2246,New Zealand in Sri Lanka T20I Series,T20,,27,Colombo,2009-09-04,4,24,24,bat,New Zealand,by 22 runs,3629
2247,West Indies in Australia T20I Series,T20,,20,Hobart,2010-02-21,14,28,14,bat,Australia,by 38 runs,3615
2248,West Indies in Australia T20I Series,T20,,19,,2010-02-23,14,28,28,bat,Australia,by 8 wickets,192
2249,,T20,,1,,2010-02-05,14,80,14,bat,Australia,by 2 runs,3615
2250,ICC World Twenty20,T20,,245,Guyana,2010-04-30,28,11,28,bat,West Indies,by 70 runs,318
2251,ICC World Twenty20,T20,,245,Guyana,2010-04-30,24,4,4,bat,New Zealand,by 2 wickets,3606
2252,ICC World Twenty20,T20,,246,St Lucia,2010-05-01,66,80,80,bat,Pakistan,by 21 runs,3563
2253,ICC World Twenty20,T20,,245,Guyana,2010-05-04,64,11,11,field,,no result,0
2254,ICC World Twenty20,T20,,246,St Lucia,2010-05-02,47,10,10,field,India,by 14 runs,156
2255,ICC World Twenty20,T20,,246,St Lucia,2010-05-02,14,80,14,bat,Australia,by 34 runs,3511
2256,ICC World Twenty20,T20,,245,Guyana,2010-05-04,24,82,24,field,New Zealand,by 7 runs,3606
2257,ICC World Twenty20,T20,,245,Guyana,2010-05-03,28,64,28,field,West Indies,by 8 wickets,318
2258,ICC World Twenty20,T20,,245,Guyana,2010-05-03,4,82,4,bat,Sri Lanka,by 14 runs,3484
2259,ICC World Twenty20,T20,,25,Barbados,2010-05-05,14,66,14,bat,Australia,by 27 runs,3419
2260,ICC World Twenty20,T20,,25,Barbados,2010-05-06,64,80,64,field,England,by 6 wickets,3429
2261,ICC World Twenty20,T20,,25,Barbados,2010-05-06,24,10,10,bat,South Africa,by 13 runs,3462
2262,ICC World Twenty20,T20,,25,Barbados,2010-05-07,14,47,47,field,Australia,by 49 runs,192
2263,ICC World Twenty20,T20,,25,Barbados,2010-05-07,28,4,4,bat,Sri Lanka,by 57 runs,3484
2264,ICC World Twenty20,T20,,25,Barbados,2010-05-08,24,80,80,field,New Zealand,by 1 runs,3663
2265,ICC World Twenty20,T20,,25,Barbados,2010-05-08,64,10,64,bat,England,by 39 runs,3429
2266,ICC World Twenty20,T20,,25,Barbados,2010-05-09,28,47,47,field,West Indies,by 14 runs,139
2267,ICC World Twenty20,T20,,25,Barbados,2010-05-09,14,4,14,bat,Australia,by 81 runs,3518
2268,ICC World Twenty20,T20,,246,St Lucia,2010-05-10,80,10,80,bat,Pakistan,by 11 runs,180
2269,ICC World Twenty20,T20,,246,St Lucia,2010-05-10,64,24,24,bat,England,by 3 wickets,3481
2270,ICC World Twenty20,T20,,246,St Lucia,2010-05-11,47,4,47,bat,Sri Lanka,by 5 wickets,295
2271,ICC World Twenty20,T20,,246,St Lucia,2010-05-11,28,14,28,bat,Australia,by 6 wickets,562
2272,ICC World Twenty20,T20,,246,St Lucia,2010-05-13,64,4,4,bat,England,by 7 wickets,3472
2273,ICC World Twenty20,T20,,246,St Lucia,2010-05-14,14,80,14,field,Australia,by 3 wickets,3419
2274,ICC World Twenty20,T20,,25,Barbados,2010-05-16,14,64,64,field,England,by 7 wickets,3741
2275,,T20,,22,Hamilton,2010-02-03,24,66,66,bat,New Zealand,by 10 wickets,3561
2276,Australia in New Zealand T20I Series,T20,,21,Wellington,2010-02-26,24,14,24,bat,Australia,by 6 wickets,3580
2277,Australia in New Zealand T20I Series,T20,,244,Christchurch,2010-02-28,24,14,24,bat,"tie,3439",,
2278,MCC Spirit of Cricket T20I Series,T20,,34,Birmingham,2010-07-05,14,80,80,bat,Pakistan,by 23 runs,180
2279,MCC Spirit of Cricket T20I Series,T20,,34,Birmingham,2010-07-06,14,80,80,bat,Pakistan,by 11 runs,188
2280,Pakistan in England T20I Series,T20,,11,Cardiff,2010-09-05,64,80,64,field,England,by 5 wickets,3469
2281,Pakistan in England T20I Series,T20,,11,Cardiff,2010-09-07,64,80,80,bat,England,by 6 wickets,3481
2282,Pakistan v New Zealand T20I Series,T20,,17,,2009-11-12,24,80,24,field,Pakistan,by 49 runs,3564
2283,Pakistan v New Zealand T20I Series,T20,,17,,2009-11-13,24,80,80,bat,Pakistan,by 7 runs,180
2284,Sri Lanka in India T20I Series,T20,,14,Nagpur,2009-12-09,47,4,47,field,Sri Lanka,by 29 runs,3486
2286,,T20,,26,Trinidad,2010-02-28,28,82,82,bat,Zimbabwe,by 26 runs,67
2288,ICC World Twenty20 Qualifier,T20,,17,,2010-02-09,48,62,48,bat,Netherlands,by 6 wickets,3684
2289,ICC World Twenty20 Qualifier,T20,,17,,2010-02-10,48,59,59,field,Kenya,by 9 wickets,617
2290,ICC World Twenty20 Qualifier,T20,,17,,2010-02-11,11,49,11,bat,Ireland,by 37 runs,3697
2291,ICC World Twenty20 Qualifier,T20,,17,,2010-02-13,11,62,11,bat,Ireland,by 65 runs,3698
2292,Pakistan v England T20I Series,T20,,17,,2010-02-19,64,80,80,bat,England,by 7 wickets,120
2293,Pakistan v England T20I Series,T20,,17,,2010-02-20,64,80,80,field,Pakistan,by 4 wickets,3477
2294,,T20,,238,Perth,2010-10-31,14,4,14,bat,Sri Lanka,by 7 wickets,3748
2295,England in Australia T20I Series,T20,,3,,2011-01-12,14,64,14,bat,England,by 1 wickets,3511
2296,England in Australia T20I Series,T20,,1,,2011-01-14,14,64,14,bat,Australia,by 4 runs,1
2298,India in Zimbabwe T20I Series,T20,,5,,2010-06-12,82,47,47,field,India,by 6 wickets,3611
2299,India in Zimbabwe T20I Series,T20,,5,,2010-06-13,82,47,47,field,India,by 7 wickets,156
2300,New Zealand v Sri Lanka T20I Series,T20,,16,Lauderhill,2010-05-22,24,4,24,bat,New Zealand,by 28 runs,3442
2301,New Zealand v Sri Lanka T20I Series,T20,,16,Lauderhill,2010-05-23,24,4,24,bat,Sri Lanka,by 7 wickets,21
2302,Pakistan v South Africa T20I Series,T20,,18,Abu Dhabi,2010-10-27,80,10,80,bat,South Africa,by 6 wickets,1730
2303,Zimbabwe in South Africa T20I Series,T20,,247,Bloemfontein,2010-10-08,10,82,82,bat,South Africa,by 7 wickets,3455
2304,Zimbabwe in South Africa T20I Series,T20,,248,Kimberley,2010-10-10,10,82,10,bat,South Africa,by 8 runs,110
2305,,T20,,249,Durban,2011-01-09,10,47,47,bat,India,by 21 runs,163
2306,Pakistan in New Zealand T20I Series,T20,,8,Auckland,2010-12-26,24,80,24,field,New Zealand,by 5 wickets,105
2307,Pakistan in New Zealand T20I Series,T20,,22,Hamilton,2010-12-28,24,80,80,field,New Zealand,by 39 runs,3606
2308,Pakistan in New Zealand T20I Series,T20,,244,Christchurch,2010-12-30,24,80,80,bat,Pakistan,by 103 runs,3477
2309,,T20,,10,Bristol,2011-06-25,64,4,4,field,Sri Lanka,by 9 wickets,3484
2310,,T20,,35,Manchester,2011-08-31,64,47,47,bat,England,by 6 wickets,1573
2311,Pakistan v South Africa T20I Series,T20,,18,Abu Dhabi,2010-10-26,80,10,80,bat,South Africa,by 6 wickets,110
2312,,T20,,246,St Lucia,2011-04-21,28,80,28,bat,West Indies,by 7 runs,466
2313,,T20,,26,Trinidad,2011-06-04,28,47,28,field,India,by 16 runs,3799
2314,Australia in South Africa T20I Series,T20,,41,Cape Town,2011-10-13,10,14,10,bat,Australia,by 5 wickets,3511
2318,India in Australia T20I Series,T20,,250,Sydney,2012-02-01,14,47,47,field,Australia,by 31 runs,709
2319,India in Australia T20I Series,T20,,1,,2012-02-03,14,47,14,bat,India,by 8 wickets,167
2320,Zimbabwe in New Zealand T20I Series,T20,,8,Auckland,2012-02-11,24,82,82,bat,New Zealand,by 7 wickets,190
2321,Zimbabwe in New Zealand T20I Series,T20,,22,Hamilton,2012-02-14,24,82,82,bat,New Zealand,by 5 wickets,3503
2322,South Africa in New Zealand T20I Series,T20,,21,Wellington,2012-02-17,24,10,24,field,New Zealand,by 6 wickets,190
2323,South Africa in New Zealand T20I Series,T20,,22,Hamilton,2012-02-19,24,10,10,field,South Africa,by 8 wickets,3813
2324,South Africa in New Zealand T20I Series,T20,,8,Auckland,2012-02-22,24,10,24,field,South Africa,by 3 runs,3498
2325,,T20,,58,Kolkata,2011-10-29,47,64,47,bat,England,by 6 wickets,3429
2326,Pakistan in Zimbabwe T20I Series,T20,,5,,2011-09-16,82,80,82,field,Pakistan,by 85 runs,268
2327,Pakistan in Zimbabwe T20I Series,T20,,5,,2011-09-18,82,80,80,bat,Pakistan,by 5 runs,268
2328,West Indies in England T20I Series,T20,,237,London,2011-09-23,64,28,64,field,England,by 10 wickets,3620
2329,West Indies in England T20I Series,T20,,237,London,2011-09-25,64,28,64,field,West Indies,by 25 runs,3824
2330,New Zealand in Zimbabwe T20I Series,T20,,5,,2011-10-15,82,24,24,field,New Zealand,by 10 wickets,3439
2331,New Zealand in Zimbabwe T20I Series,T20,,5,,2011-10-17,82,24,82,field,New Zealand,by 34 runs,190
2332,,T20,,18,Abu Dhabi,2011-11-25,80,4,4,bat,Pakistan,by 5 wickets,3818
2333,Pakistan v England T20I Series,T20,,17,,2012-02-23,64,80,64,field,Pakistan,by 8 runs,3567
2334,Pakistan v England T20I Series,T20,,17,,2012-02-25,64,80,64,bat,England,by 38 runs,119
2335,Pakistan v England T20I Series,T20,,18,Abu Dhabi,2012-02-27,64,80,64,bat,England,by 5 runs,3429
2337,ICC World Twenty20,T20,,251,Hambantota,2012-09-18,4,82,82,field,Sri Lanka,by 82 runs,3701
2338,ICC World Twenty20,T20,,27,Colombo,2012-09-19,14,11,11,bat,Australia,by 7 wickets,3511
2339,ICC World Twenty20,T20,,251,Hambantota,2012-09-20,10,82,10,field,South Africa,by 10 wickets,3456
2341,ICC World Twenty20,T20,,251,Hambantota,2012-09-22,4,10,4,field,South Africa,by 32 runs,109
2342,ICC World Twenty20,T20,,27,Colombo,2012-09-22,14,28,28,bat,Australia,by 17 runs,3511
2344,ICC World Twenty20,T20,,27,Colombo,2012-09-23,64,47,64,field,India,by 90 runs,3536
2345,ICC World Twenty20,T20,,27,Colombo,2012-09-24,11,28,28,field,,no result,0
2349,ICC World Twenty20,T20,,27,Colombo,2012-09-28,80,10,10,bat,Pakistan,by 2 wickets,3567
2350,ICC World Twenty20,T20,,27,Colombo,2012-09-28,14,47,47,bat,Australia,by 9 wickets,3511
2353,ICC World Twenty20,T20,,27,Colombo,2012-09-30,14,10,14,field,Australia,by 8 wickets,3511
2354,ICC World Twenty20,T20,,27,Colombo,2012-09-30,47,80,80,bat,India,by 8 wickets,155
2357,ICC World Twenty20,T20,,27,Colombo,2012-10-02,14,80,14,field,Pakistan,by 32 runs,3841
2358,ICC World Twenty20,T20,,27,Colombo,2012-10-02,47,10,10,field,India,by 1 runs,157
2359,ICC World Twenty20,T20,,27,Colombo,2012-10-04,4,80,4,bat,Sri Lanka,by 16 runs,3484
2360,ICC World Twenty20,T20,,27,Colombo,2012-10-05,14,28,28,bat,West Indies,by 74 runs,139
2361,ICC World Twenty20,T20,,27,Colombo,2012-10-07,4,28,28,bat,West Indies,by 36 runs,141
2362,,T20,,242,Nottingham,2012-06-24,64,28,28,bat,England,by 7 wickets,118
2363,South Africa in England T20I Series,T20,,12,Chester-le-Street,2012-09-08,64,10,10,field,South Africa,by 7 wickets,441
2364,South Africa in England T20I Series,T20,,35,Manchester,2012-09-10,64,10,64,field,,no result,0
2365,South Africa in England T20I Series,T20,,34,Birmingham,2012-09-12,64,10,10,field,England,by 28 runs,121
2367,Australia in West Indies T20I Series,T20,,246,St Lucia,2012-03-27,28,14,28,bat,Australia,by 8 wickets,3511
2368,Australia in West Indies T20I Series,T20,,25,Barbados,2012-03-30,28,14,28,bat,West Indies,by 14 runs,3506
2369,Ireland in Kenya T20I Series,T20,,252,,2012-02-22,59,11,11,field,Ireland,by 6 wickets,243
2370,Ireland in Kenya T20I Series,T20,,252,,2012-02-23,59,11,59,bat,Ireland,by 8 wickets,240
2371,Ireland in Kenya T20I Series,T20,,252,,2012-02-24,59,11,11,bat,Ireland,by 2 runs,621
2372,ICC World Twenty20 Qualifier,T20,,17,,2012-03-13,48,62,62,bat,Netherlands,by 42 runs,3712
2373,ICC World Twenty20 Qualifier,T20,,17,,2012-03-14,11,59,59,bat,Ireland,by 10 wickets,244
2374,ICC World Twenty20 Qualifier,T20,,17,,2012-03-18,11,49,11,bat,Ireland,by 17 runs,3482
2375,ICC World Twenty20 Qualifier,T20,,17,,2012-03-22,48,11,48,bat,Ireland,by 10 wickets,240
2376,ICC World Twenty20 Qualifier,T20,,17,,2012-03-23,11,62,11,field,Ireland,by 7 wickets,42
2377,ICC World Twenty20 Qualifier,T20,,17,,2012-03-23,48,49,48,bat,Scotland,by 4 wickets,208
2379,New Zealand v West Indies T20I Series,T20,,16,Lauderhill,2012-06-30,24,28,24,field,West Indies,by 56 runs,139
2380,New Zealand v West Indies T20I Series,T20,,16,Lauderhill,2012-07-01,24,28,28,bat,West Indies,by 61 runs,146
2381,Pakistan in Sri Lanka T20I Series,T20,,251,Hambantota,2012-06-01,4,80,4,bat,Sri Lanka,by 37 runs,273
2382,Pakistan in Sri Lanka T20I Series,T20,,251,Hambantota,2012-06-03,4,80,80,bat,Pakistan,by 23 runs,388
2384,England in India T20I Series,T20,,253,Pune,2012-12-20,47,64,47,field,India,by 5 wickets,157
2385,England in India T20I Series,T20,,44,Mumbai,2012-12-22,47,64,64,field,England,by 6 wickets,120
2386,New Zealand in India T20I Series,T20,,60,Chennai,2012-09-11,47,24,47,field,New Zealand,by 1 runs,3439
2387,New Zealand in England T20I Series,T20,,237,London,2013-06-25,64,24,64,field,New Zealand,by 5 runs,817
2388,New Zealand in England T20I Series,T20,,237,London,2013-06-27,64,24,24,field,,no result,0
2389,Australia in England T20I Series,T20,,9,Southampton,2013-08-29,64,14,64,field,Australia,by 39 runs,1
2390,Australia in England T20I Series,T20,,12,Chester-le-Street,2013-08-31,64,14,14,field,England,by 27 runs,118
2392,Bangladesh in Netherlands T20I Series,T20,,84,The Hague,2012-07-25,62,66,62,bat,Bangladesh,by 8 wickets,0
2393,New Zealand in South Africa T20I Series,T20,,76,Durban,2012-12-21,10,24,24,bat,South Africa,by 8 wickets,3652
2394,New Zealand in South Africa T20I Series,T20,,54,East London,2012-12-23,10,24,24,field,New Zealand,by 8 wickets,190
2395,New Zealand in South Africa T20I Series,T20,,77,Port Elizabeth,2012-12-26,10,24,10,bat,South Africa,by 33 runs,3873
2396,Pakistan in South Africa T20I Series,T20,,40,Centurion,2013-03-03,10,80,80,bat,Pakistan,by 95 runs,268
2397,England in New Zealand T20I Series,T20,,8,Auckland,2013-02-09,24,64,24,field,England,by 40 runs,3472
2398,England in New Zealand T20I Series,T20,,22,Hamilton,2013-02-12,24,64,64,field,New Zealand,by 55 runs,3439
2399,England in New Zealand T20I Series,T20,,21,Wellington,2013-02-15,24,64,64,field,England,by 10 wickets,118
2400,Pakistan v Australia T20I Series,T20,,17,,2012-09-05,14,80,80,field,Pakistan,by 7 wickets,268
2401,Pakistan v Australia T20I Series,T20,,17,,2012-09-07,14,80,80,bat,"tie,3693",,
2402,Pakistan v Australia T20I Series,T20,,17,,2012-09-10,14,80,80,field,Australia,by 94 runs,192
2403,Sri Lanka in Australia T20I Series,T20,,250,Sydney,2013-01-26,14,4,14,bat,Sri Lanka,by 5 wickets,192
2404,Sri Lanka in Australia T20I Series,T20,,1,,2013-01-28,14,4,14,field,Sri Lanka,by 2 runs,273
2405,,T20,,56,Brisbane,2013-02-13,14,28,28,bat,West Indies,by 27 runs,143
2406,Bangladesh in Netherlands T20I Series,T20,,84,The Hague,2012-07-26,62,66,66,bat,Netherlands,by 1 wickets,0
2409,Pakistan in India T20I Series,T20,,15,Bangalore,2012-12-25,47,80,80,field,Pakistan,by 5 wickets,268
2410,Pakistan in India T20I Series,T20,,254,Ahmedabad,2012-12-28,47,80,80,field,India,by 11 runs,157
2411,Canada v Kenya T20I Series,T20,,255,Dubai,2013-03-15,48,59,59,bat,Canada,by 5 wickets,847
2412,Canada v Kenya T20I Series,T20,,255,Dubai,2013-03-16,48,59,59,bat,Kenya,by 21 runs,619
2413,Twenty20 Quadrangular (in Namibia),T20,,256,Windhoek,2013-04-20,59,62,59,field,Kenya,by 7 wickets,0
2417,Bangladesh in Zimbabwe T20I Series,T20,,257,Bulawayo,2013-05-11,82,66,82,bat,Zimbabwe,by 6 runs,61
2418,Bangladesh in Zimbabwe T20I Series,T20,,257,Bulawayo,2013-05-12,82,66,66,bat,Bangladesh,by 34 runs,80
2419,,T20,,256,Windhoek,2013-04-19,59,62,62,bat,Kenya,by 5 wickets,0
2420,South Africa in Sri Lanka T20I Series,T20,,27,Colombo,2013-08-02,4,10,10,bat,South Africa,by 12 runs,110
2421,South Africa in Sri Lanka T20I Series,T20,,251,Hambantota,2013-08-04,4,10,10,bat,South Africa,by 22 runs,130
2422,South Africa in Sri Lanka T20I Series,T20,,251,Hambantota,2013-08-06,4,10,10,bat,Sri Lanka,by 6 wickets,3485
2423,England in Australia T20I Series,T20,,20,Hobart,2014-01-29,14,64,14,bat,Australia,by 13 runs,3518
2424,England in Australia T20I Series,T20,,1,,2014-01-31,14,64,64,bat,Australia,by 8 wickets,897
2425,England in Australia T20I Series,T20,,250,Sydney,2014-02-02,14,64,14,bat,Australia,by 84 runs,325
2426,England in West Indies T20I Series,T20,,25,Barbados,2014-03-09,28,64,28,bat,West Indies,by 27 runs,141
2427,England in West Indies T20I Series,T20,,25,Barbados,2014-03-11,28,64,64,bat,West Indies,by 5 wickets,3825
2428,England in West Indies T20I Series,T20,,25,Barbados,2014-03-13,28,64,64,bat,England,by 5 runs,126
2429,Pakistan in West Indies T20I Series,T20,,258,St Vincent,2013-07-27,28,80,28,bat,Pakistan,by 2 wickets,388
2430,Pakistan in West Indies T20I Series,T20,,258,St Vincent,2013-07-28,28,80,80,bat,Pakistan,by 11 runs,180
2431,,T20,,37,Rajkot,2013-10-10,47,14,47,field,India,by 6 wickets,157
2432,Australia in South Africa T20I Series,T20,,76,Durban,2014-03-12,10,14,14,field,Australia,by 5 wickets,3579
2433,Australia in South Africa T20I Series,T20,,40,Centurion,2014-03-14,10,14,14,field,Australia,by 6 wickets,447
2434,Pakistan v South Africa T20I Series,T20,,17,,2013-11-13,80,10,80,bat,South Africa,by 9 wickets,441
